Name of Structure,Inflow_Discharge,Outflow_Discharge,River,Date
KABUL,,30100.00,Kabul,09/08/2025 21:33
Jassar,,4660.00,Ravi,09/08/2025 21:33
Islam,21162.00,19282.00,Sutlej,09/08/2025 21:33
Guddu,197463.00,163974.00,Indus,09/08/2025 21:33
Ganda Singh Wala,24896.00,24896.00,Sutlej,09/08/2025 21:33
Domel,,8460.00,Jehlum,09/08/2025 21:33
Chattar Klass,,18370.00,Jehlum,09/08/2025 21:33
Chashma,271425.00,247832.00,Indus,09/08/2025 21:33
Besham,,213900.00,Indus,09/08/2025 21:33
Balloki,38295.00,13095.00,Ravi,09/08/2025 21:33
Azad Pattan,,24090.00,Jehlum,09/08/2025 21:33
Trimmu,46269.00,35119.00,Chenab,10/08/2025 1:34
Taunsa,185129.00,167329.00,Indus,10/08/2025 1:34
Tarbela Dam,211000.00,254500.00,Indus,10/08/2025 1:34
Sulemanki,27453.00,17174.00,Sutlej,10/08/2025 1:34
Sukkur,164788.00,102828.00,Indus,10/08/2025 1:34
Skardu,,127900.00,Indus,10/08/2025 1:34
Sidhnai,20566.00,5516.00,Ravi,10/08/2025 1:34
Shahdara,,14945.00,Ravi,10/08/2025 1:34
Rasul,4585.00,0.00,Jehlum,10/08/2025 1:34
Q.Abad,40363.00,25363.00,Chenab,10/08/2025 1:34
Partab Bridge (Bunji),,194900.00,Indus,10/08/2025 1:34
Panjnad,62862.00,48412.00,Chenab,10/08/2025 1:34
Muzaffarabad,,6680.00,Jehlum,10/08/2025 1:34
Marala,63724.00,32924.00,Chenab,10/08/2025 1:34
Mangla Dam,20000.00,7000.00,Jehlum,10/08/2025 1:34
Kotri,214311.00,171846.00,Indus,10/08/2025 1:34
Kotli,,4450.00,Jehlum,10/08/2025 1:34
Khanki,35792.00,28692.00,Chenab,10/08/2025 1:34
Kalabagh,267923.00,259923.00,Indus,10/08/2025 1:34
KABUL,,30200.00,Kabul,10/08/2025 1:34
Jassar,,4660.00,Ravi,10/08/2025 1:34
Islam,21162.00,19282.00,Sutlej,10/08/2025 1:34
Guddu,197463.00,163974.00,Indus,10/08/2025 1:34
Ganda Singh Wala,24896.00,24896.00,Sutlej,10/08/2025 1:34
Domel,,9290.00,Jehlum,10/08/2025 1:34
Chattar Klass,,19340.00,Jehlum,10/08/2025 1:34
Chashma,270105.00,246512.00,Indus,10/08/2025 1:34
Besham,,212200.00,Indus,10/08/2025 1:34
Balloki,38295.00,13095.00,Ravi,10/08/2025 1:34
Azad Pattan,,23070.00,Jehlum,10/08/2025 1:34
Harike,61702.00,43224.00,Sutlej,10/08/2025 6:00
Trimmu,46269.00,35119.00,Chenab,10/08/2025 10:15
Taunsa,217787.00,199987.00,Indus,10/08/2025 10:15
Tarbela Dam,211000.00,253900.00,Indus,10/08/2025 10:15
Sulemanki,28799.00,18592.00,Sutlej,10/08/2025 10:15
Sukkur,155215.00,93255.00,Indus,10/08/2025 10:15
Skardu,,126500.00,Indus,10/08/2025 10:15
Sidhnai,20566.00,5516.00,Ravi,10/08/2025 10:15
Shahdara,,14945.00,Ravi,10/08/2025 10:15
Rasul,4585.00,0.00,Jehlum,10/08/2025 10:15
Q.Abad,36493.00,21493.00,Chenab,10/08/2025 10:15
Partab Bridge (Bunji),,201900.00,Indus,10/08/2025 10:15
Panjnad,67886.00,53436.00,Chenab,10/08/2025 10:15
Muzaffarabad,,7130.00,Jehlum,10/08/2025 10:15
Marala,58371.00,27571.00,Chenab,10/08/2025 10:15
Mangla Dam,25000.00,7000.00,Jehlum,10/08/2025 10:15
Kotri,198179.00,155804.00,Indus,10/08/2025 10:15
Kotli,,4450.00,Jehlum,10/08/2025 10:15
Khanki,41600.00,34500.00,Chenab,10/08/2025 10:15
Kalabagh,225565.00,217565.00,Indus,10/08/2025 10:15
KABUL,,29600.00,Kabul,10/08/2025 10:15
Jassar,,4660.00,Ravi,10/08/2025 10:15
Islam,21162.00,19282.00,Sutlej,10/08/2025 10:15
Guddu,197709.00,163974.00,Indus,10/08/2025 10:15
Ganda Singh Wala,26750.00,26750.00,Sutlej,10/08/2025 10:15
Domel,,9080.00,Jehlum,10/08/2025 10:15
Chattar Klass,,19580.00,Jehlum,10/08/2025 10:15
Chashma,273014.00,249421.00,Indus,10/08/2025 10:15
Besham,,215600.00,Indus,10/08/2025 10:15
Balloki,38295.00,13095.00,Ravi,10/08/2025 10:15
Azad Pattan,,23070.00,Jehlum,10/08/2025 10:15
Trimmu,46269.00,35119.00,Chenab,10/08/2025 12:00
Taunsa,223112.00,205312.00,Indus,10/08/2025 12:00
Tarbela Dam,222000.00,254100.00,Indus,10/08/2025 12:00
Sulemanki,29107.00,18592.00,Sutlej,10/08/2025 12:00
Sukkur,155215.00,93255.00,Indus,10/08/2025 12:00
Sidhnai,20566.00,5516.00,Ravi,10/08/2025 12:00
Shahdara,14945.00,14945.00,Ravi,10/08/2025 12:00
Rasul,4585.00,0.00,Jehlum,10/08/2025 12:00
Q.Abad,31319.00,16319.00,Chenab,10/08/2025 12:00
Panjnad,67886.00,53436.00,Chenab,10/08/2025 12:00
Marala,63724.00,32924.00,Chenab,10/08/2025 12:00
Mangla Dam,25000.00,7000.00,Jehlum,10/08/2025 12:00
Kotri,186864.00,144489.00,Indus,10/08/2025 12:00
Khanki,43484.00,36384.00,Chenab,10/08/2025 12:00
Kalabagh,215542.00,207542.00,Indus,10/08/2025 12:00
KABUL,28800.00,28800.00,Kabul,10/08/2025 12:00
Jassar,4660.00,4660.00,Ravi,10/08/2025 12:00
Islam,21162.00,19282.00,Sutlej,10/08/2025 12:00
Guddu,198343.00,163974.00,Indus,10/08/2025 12:00
Ganda Singh Wala,28657.00,28657.00,Sutlej,10/08/2025 12:00
Chashma,273367.00,249774.00,Indus,10/08/2025 12:00
Balloki,38295.00,13095.00,Ravi,10/08/2025 12:00
Trimmu,46269.00,35119.00,Chenab,10/08/2025 18:00
Taunsa,223112.00,205312.00,Indus,10/08/2025 18:00
Tarbela Dam,223000.00,253600.00,Indus,10/08/2025 18:00
Sulemanki,31460.00,20755.00,Sutlej,10/08/2025 18:00
Sukkur,155215.00,93255.00,Indus,10/08/2025 18:00
Sidhnai,21831.00,6781.00,Ravi,10/08/2025 18:00
Shahdara,14945.00,14945.00,Ravi,10/08/2025 18:00
Rasul,4585.00,0.00,Jehlum,10/08/2025 18:00
Q.Abad,40792.00,25363.00,Chenab,10/08/2025 18:00
Panjnad,66118.00,51668.00,Chenab,10/08/2025 18:00
Marala,63724.00,32924.00,Chenab,10/08/2025 18:00
Mangla Dam,20000.00,7000.00,Jehlum,10/08/2025 18:00
Kotri,186864.00,144489.00,Indus,10/08/2025 18:00
Khanki,39482.00,32382.00,Chenab,10/08/2025 18:00
Kalabagh,253594.00,245594.00,Indus,10/08/2025 18:00
KABUL,29800.00,29800.00,Kabul,10/08/2025 18:00
Jassar,4154.00,4154.00,Ravi,10/08/2025 18:00
Islam,20013.00,18113.00,Sutlej,10/08/2025 18:00
Guddu,197663.00,163974.00,Indus,10/08/2025 18:00
Ganda Singh Wala,28657.00,28657.00,Sutlej,10/08/2025 18:00
Chashma,272663.00,249070.00,Indus,10/08/2025 18:00
Balloki,38295.00,13095.00,Ravi,10/08/2025 18:00
Trimmu,46269.00,35119.00,Chenab,11/08/2025 0:00
Thein Dam,19790.00,10994.00,Ravi,11/08/2025 0:00
Taunsa,223112.00,205312.00,Indus,11/08/2025 0:00
Tarbela Dam,223000.00,253700.00,Indus,11/08/2025 0:00
Sulemanki,31548.00,20755.00,Sutlej,11/08/2025 0:00
Sukkur,155215.00,93255.00,Indus,11/08/2025 0:00
Sidhnai,21225.00,6175.00,Ravi,11/08/2025 0:00
Shahdara,14129.00,14129.00,Ravi,11/08/2025 0:00
Rasul,4585.00,0.00,Jehlum,11/08/2025 0:00
Q.Abad,38273.00,21493.00,Chenab,11/08/2025 0:00
Panjnad,66118.00,51668.00,Chenab,11/08/2025 0:00
Marala,63724.00,32924.00,Chenab,11/08/2025 0:00
Mangla Dam,20000.00,7000.00,Jehlum,11/08/2025 0:00
Kotri,186864.00,144489.00,Indus,11/08/2025 0:00
Khanki,39482.00,32382.00,Chenab,11/08/2025 0:00
Kalabagh,253594.00,245594.00,Indus,11/08/2025 0:00
KABUL,31200.00,31200.00,Kabul,11/08/2025 0:00
Jassar,4660.00,4660.00,Ravi,11/08/2025 0:00
Islam,20013.00,18113.00,Sutlej,11/08/2025 0:00
Guddu,197663.00,163974.00,Indus,11/08/2025 0:00
Ganda Singh Wala,34691.00,34691.00,Sutlej,11/08/2025 0:00
Chashma,251319.00,227726.00,Indus,11/08/2025 0:00
Bhakra Dam,48132.00,24777.00,Sutlej,11/08/2025 0:00
Balloki,38295.00,13095.00,Ravi,11/08/2025 0:00
Harike,65417.00,44273.00,Sutlej,11/08/2025 6:00
Pong Dam,46826.00,55861.00,Byas,11/08/2025 6:00
Trimmu,43827.00,32677.00,Chenab,11/08/2025 8:38
Taunsa,232551.00,214751.00,Indus,11/08/2025 8:38
Tarbela Dam,240300.00,156900.00,Indus,11/08/2025 8:38
Sulemanki,30896.00,20103.00,Sutlej,11/08/2025 8:38
Sukkur,148200.00,87300.00,Indus,11/08/2025 8:38
Skardu,,139500.00,Indus,11/08/2025 8:38
Sidhnai,21225.00,6175.00,Ravi,11/08/2025 8:38
Shahdara,,14110.00,Ravi,11/08/2025 8:38
Rasul,4585.00,0.00,Jehlum,11/08/2025 8:38
Q.Abad,33319.00,16319.00,Chenab,11/08/2025 8:38
Partab Bridge (Bunji),,221500.00,Indus,11/08/2025 8:38
Panjnad,55170.00,40720.00,Chenab,11/08/2025 8:38
Muzaffarabad,,7130.00,Jehlum,11/08/2025 8:38
Marala,69077.00,38277.00,Chenab,11/08/2025 8:38
Mangla Dam,22000.00,7000.00,Jehlum,11/08/2025 8:38
Kotri,175712.00,133337.00,Indus,11/08/2025 8:38
Kotli,,4230.00,Jehlum,11/08/2025 8:38
Khanki,37845.00,30745.00,Chenab,11/08/2025 8:38
Kalabagh,289253.00,281253.00,Indus,11/08/2025 8:38
KABUL,,29900.00,Kabul,11/08/2025 8:38
Jassar,,5507.00,Ravi,11/08/2025 8:38
Islam,19438.00,17538.00,Sutlej,11/08/2025 8:38
Guddu,198380.00,163974.00,Indus,11/08/2025 8:38
Ganda Singh Wala,28657.00,28657.00,Sutlej,11/08/2025 8:38
Domel,,8870.00,Jehlum,11/08/2025 8:38
Chattar Klass,,18130.00,Jehlum,11/08/2025 8:38
Chashma,256252.00,232659.00,Indus,11/08/2025 8:38
Besham,,229900.00,Indus,11/08/2025 8:38
Balloki,38295.00,13095.00,Ravi,11/08/2025 8:38
Azad Pattan,,22810.00,Jehlum,11/08/2025 8:38
Trimmu,43827.00,32677.00,Chenab,11/08/2025 10:00
Taunsa,232551.00,214751.00,Indus,11/08/2025 10:00
Tarbela Dam,240300.00,156900.00,Indus,11/08/2025 10:00
Sulemanki,30896.00,20103.00,Sutlej,11/08/2025 10:00
Sukkur,148200.00,87300.00,Indus,11/08/2025 10:00
Sidhnai,21225.00,6175.00,Ravi,11/08/2025 10:00
Shahdara,14110.00,14110.00,Ravi,11/08/2025 10:00
Rasul,4585.00,0.00,Jehlum,11/08/2025 10:00
Q.Abad,33319.00,16319.00,Chenab,11/08/2025 10:00
Panjnad,55170.00,40720.00,Chenab,11/08/2025 10:00
Marala,69077.00,38277.00,Chenab,11/08/2025 10:00
Mangla Dam,22000.00,7000.00,Jehlum,11/08/2025 10:00
Kotri,175712.00,133337.00,Indus,11/08/2025 10:00
Khanki,37845.00,30745.00,Chenab,11/08/2025 10:00
Kalabagh,289253.00,281253.00,Indus,11/08/2025 10:00
KABUL,29900.00,29900.00,Kabul,11/08/2025 10:00
Jassar,5507.00,5507.00,Ravi,11/08/2025 10:00
Islam,19438.00,17538.00,Sutlej,11/08/2025 10:00
Guddu,198380.00,163974.00,Indus,11/08/2025 10:00
Ganda Singh Wala,36804.00,36804.00,Sutlej,11/08/2025 10:00
Chashma,256252.00,232659.00,Indus,11/08/2025 10:00
Balloki,38295.00,13095.00,Ravi,11/08/2025 10:00
Trimmu,43287.00,32677.00,Chenab,11/08/2025 13:52
Taunsa,238338.00,220538.00,Indus,11/08/2025 13:52
Tarbela Dam,247000.00,273800.00,Indus,11/08/2025 13:52
Sulemanki,30896.00,20103.00,Sutlej,11/08/2025 13:52
Sukkur,148200.00,87300.00,Indus,11/08/2025 13:52
Skardu,,152500.00,Indus,11/08/2025 13:52
Sidhnai,20388.00,5288.00,Ravi,11/08/2025 13:52
Shahdara,,13306.00,Ravi,11/08/2025 13:52
Rasul,4585.00,0.00,Jehlum,11/08/2025 13:52
Q.Abad,33588.00,16588.00,Chenab,11/08/2025 13:52
Partab Bridge (Bunji),,230000.00,Indus,11/08/2025 13:52
Panjnad,55170.00,40720.00,Chenab,11/08/2025 13:52
Muzaffarabad,,6680.00,Jehlum,11/08/2025 13:52
Marala,63824.00,32924.00,Chenab,11/08/2025 13:52
Mangla Dam,21000.00,7000.00,Jehlum,11/08/2025 13:52
Kotri,171429.00,129054.00,Indus,11/08/2025 13:52
Kotli,,4010.00,Jehlum,11/08/2025 13:52
Khanki,42200.00,35100.00,Chenab,11/08/2025 13:52
Kalabagh,292813.00,284813.00,Indus,11/08/2025 13:52
KABUL,,29800.00,Kabul,11/08/2025 13:52
Jassar,,6353.00,Ravi,11/08/2025 13:52
Islam,19438.00,17538.00,Sutlej,11/08/2025 13:52
Guddu,198510.00,163974.00,Indus,11/08/2025 13:52
Ganda Singh Wala,38966.00,38966.00,Sutlej,11/08/2025 13:52
Domel,,9500.00,Jehlum,11/08/2025 13:52
Chattar Klass,,18130.00,Jehlum,11/08/2025 13:52
Chashma,272042.00,248449.00,Indus,11/08/2025 13:52
Besham,,242400.00,Indus,11/08/2025 13:52
Balloki,38295.00,13095.00,Ravi,11/08/2025 13:52
Azad Pattan,,23070.00,Jehlum,11/08/2025 13:52
Trimmu,42055.00,30905.00,Chenab,11/08/2025 18:00
Taunsa,238338.00,220538.00,Indus,11/08/2025 18:00
Tarbela Dam,253000.00,279200.00,Indus,11/08/2025 18:00
Sulemanki,31378.00,20467.00,Sutlej,11/08/2025 18:00
Sukkur,148200.00,87300.00,Indus,11/08/2025 18:00
Sidhnai,21932.00,6832.00,Ravi,11/08/2025 18:00
Shahdara,13306.00,13306.00,Ravi,11/08/2025 18:00
Rasul,4585.00,0.00,Jehlum,11/08/2025 18:00
Q.Abad,33588.00,16588.00,Chenab,11/08/2025 18:00
Panjnad,53964.00,39514.00,Chenab,11/08/2025 18:00
Marala,79883.00,48983.00,Chenab,11/08/2025 18:00
Mangla Dam,18000.00,7000.00,Jehlum,11/08/2025 18:00
Kotri,171429.00,129054.00,Indus,11/08/2025 18:00
Khanki,42200.00,35100.00,Chenab,11/08/2025 18:00
Kalabagh,287859.00,279859.00,Indus,11/08/2025 18:00
KABUL,30700.00,30700.00,Kabul,11/08/2025 18:00
Jassar,7101.00,7101.00,Ravi,11/08/2025 18:00
Islam,17201.00,15301.00,Sutlej,11/08/2025 18:00
Guddu,198510.00,163974.00,Indus,11/08/2025 18:00
Ganda Singh Wala,38966.00,38966.00,Sutlej,11/08/2025 18:00
Chashma,280568.00,256875.00,Indus,11/08/2025 18:00
Balloki,36920.00,11720.00,Ravi,11/08/2025 18:00
Trimmu,39307.00,28157.00,Chenab,12/08/2025 0:00
Thein Dam,20440.00,5382.00,Ravi,12/08/2025 0:00
Taunsa,238538.00,220538.00,Indus,12/08/2025 0:00
Tarbela Dam,265000.00,278900.00,Indus,12/08/2025 0:00
Sulemanki,31813.00,20700.00,Sutlej,12/08/2025 0:00
Sukkur,148200.00,87300.00,Indus,12/08/2025 0:00
Sidhnai,21982.00,6832.00,Ravi,12/08/2025 0:00
Shahdara,13306.00,13306.00,Ravi,12/08/2025 0:00
Rasul,4585.00,0.00,Jehlum,12/08/2025 0:00
Q.Abad,33588.00,16588.00,Chenab,12/08/2025 0:00
Panjnad,53964.00,39514.00,Chenab,12/08/2025 0:00
Marala,90589.00,59689.00,Chenab,12/08/2025 0:00
Mangla Dam,15000.00,7000.00,Jehlum,12/08/2025 0:00
Kotri,171429.00,129054.00,Indus,12/08/2025 0:00
Khanki,41313.00,34006.00,Chenab,12/08/2025 0:00
Kalabagh,259733.00,251733.00,Indus,12/08/2025 0:00
KABUL,32200.00,32200.00,Kabul,12/08/2025 0:00
Jassar,7600.00,7600.00,Ravi,12/08/2025 0:00
Islam,17201.00,15301.00,Sutlej,12/08/2025 0:00
Guddu,198510.00,163974.00,Indus,12/08/2025 0:00
Ganda Singh Wala,50508.00,50508.00,Sutlej,12/08/2025 0:00
Chashma,284825.00,261132.00,Indus,12/08/2025 0:00
Bhakra Dam,54343.00,26000.00,Sutlej,12/08/2025 0:00
Balloki,36870.00,11720.00,Ravi,12/08/2025 0:00
Harike,73613.00,52679.00,Sutlej,12/08/2025 6:00
Pong Dam,51797.00,55904.00,Byas,12/08/2025 6:00
Trimmu,39307.00,28157.00,Chenab,12/08/2025 8:37
Taunsa,233201.00,215201.00,Indus,12/08/2025 8:37
Tarbela Dam,270000.00,254400.00,Indus,12/08/2025 8:37
Sulemanki,31681.00,20568.00,Sutlej,12/08/2025 8:37
Sukkur,148260.00,87300.00,Indus,12/08/2025 8:37
Skardu,,148100.00,Indus,12/08/2025 8:37
Sidhnai,21982.00,6832.00,Ravi,12/08/2025 8:37
Shahdara,,14129.00,Ravi,12/08/2025 8:37
Rasul,4585.00,0.00,Jehlum,12/08/2025 8:37
Q.Abad,33588.00,16588.00,Chenab,12/08/2025 8:37
Partab Bridge (Bunji),,247400.00,Indus,12/08/2025 8:37
Panjnad,50374.00,35924.00,Chenab,12/08/2025 8:37
Muzaffarabad,,6900.00,Jehlum,12/08/2025 8:37
Marala,138468.00,107568.00,Chenab,12/08/2025 8:37
Mangla Dam,18000.00,7000.00,Jehlum,12/08/2025 8:37
Kotri,150691.00,108216.00,Indus,12/08/2025 8:37
Kotli,,3800.00,Jehlum,12/08/2025 8:37
Khanki,57335.00,50028.00,Chenab,12/08/2025 8:37
Kalabagh,267488.00,259488.00,Indus,12/08/2025 8:37
KABUL,,31000.00,Kabul,12/08/2025 8:37
Jassar,,9219.00,Ravi,12/08/2025 8:37
Islam,19438.00,17538.00,Sutlej,12/08/2025 8:37
Guddu,198510.00,163974.00,Indus,12/08/2025 8:37
Ganda Singh Wala,44586.00,44586.00,Sutlej,12/08/2025 8:37
Domel,,9290.00,Jehlum,12/08/2025 8:37
Chattar Klass,,18610.00,Jehlum,12/08/2025 8:37
Chashma,300437.00,276744.00,Indus,12/08/2025 8:37
Besham,,258600.00,Indus,12/08/2025 8:37
Balloki,36870.00,11720.00,Ravi,12/08/2025 8:37
Azad Pattan,,21540.00,Jehlum,12/08/2025 8:37
Trimmu,39307.00,28157.00,Chenab,12/08/2025 13:30
Taunsa,233401.00,215201.00,Indus,12/08/2025 13:30
Tarbela Dam,277000.00,279400.00,Indus,12/08/2025 13:30
Sulemanki,31716.00,20568.00,Sutlej,12/08/2025 13:30
Sukkur,148260.00,87300.00,Indus,12/08/2025 13:30
Skardu,,162300.00,Indus,12/08/2025 13:30
Sidhnai,21982.00,6832.00,Ravi,12/08/2025 13:30
Shahdara,,14129.00,Ravi,12/08/2025 13:30
Rasul,4585.00,0.00,Jehlum,12/08/2025 13:30
Q.Abad,42363.00,25363.00,Chenab,12/08/2025 13:30
Partab Bridge (Bunji),,259700.00,Indus,12/08/2025 13:30
Panjnad,47088.00,32638.00,Chenab,12/08/2025 13:30
Muzaffarabad,,7130.00,Jehlum,12/08/2025 13:30
Marala,171000.00,140100.00,Chenab,12/08/2025 13:30
Mangla Dam,20000.00,7000.00,Jehlum,12/08/2025 13:30
Kotri,137346.00,94771.00,Indus,12/08/2025 13:30
Kotli,,4230.00,Jehlum,12/08/2025 13:30
Khanki,82641.00,75334.00,Chenab,12/08/2025 13:30
Kalabagh,287297.00,279297.00,Indus,12/08/2025 13:30
KABUL,,28900.00,Kabul,12/08/2025 13:30
Jassar,,11454.00,Ravi,12/08/2025 13:30
Islam,19438.00,17538.00,Sutlej,12/08/2025 13:30
Guddu,219314.00,185148.00,Indus,12/08/2025 13:30
Ganda Singh Wala,43439.00,43439.00,Sutlej,12/08/2025 13:30
Domel,,9290.00,Jehlum,12/08/2025 13:30
Chattar Klass,,18370.00,Jehlum,12/08/2025 13:30
Chashma,282527.00,258834.00,Indus,12/08/2025 13:30
Besham,,266500.00,Indus,12/08/2025 13:30
Balloki,38245.00,13095.00,Ravi,12/08/2025 13:30
Azad Pattan,,24090.00,Jehlum,12/08/2025 13:30
Trimmu,37101.00,25951.00,Chenab,12/08/2025 20:35
Taunsa,229383.00,211283.00,Indus,12/08/2025 20:35
Tarbela Dam,289000.00,286200.00,Indus,12/08/2025 20:35
Sulemanki,36099.00,24752.00,Sutlej,12/08/2025 20:35
Sukkur,151050.00,89750.00,Indus,12/08/2025 20:35
Skardu,,174000.00,Indus,12/08/2025 20:35
Sidhnai,21982.00,6832.00,Ravi,12/08/2025 20:35
Shahdara,,14537.00,Ravi,12/08/2025 20:35
Rasul,4585.00,0.00,Jehlum,12/08/2025 20:35
Q.Abad,57436.00,40436.00,Chenab,12/08/2025 20:35
Partab Bridge (Bunji),,266500.00,Indus,12/08/2025 20:35
Panjnad,47088.00,32638.00,Chenab,12/08/2025 20:35
Muzaffarabad,,6900.00,Jehlum,12/08/2025 20:35
Marala,166245.00,138000.00,Chenab,12/08/2025 20:35
Mangla Dam,20000.00,7000.00,Jehlum,12/08/2025 20:35
Kotri,124589.00,82014.00,Indus,12/08/2025 20:35
Kotli,,4920.00,Jehlum,12/08/2025 20:35
Khanki,109658.00,102351.00,Chenab,12/08/2025 20:35
Kalabagh,305443.00,297443.00,Indus,12/08/2025 20:35
KABUL,,31600.00,Kabul,12/08/2025 20:35
Jassar,,18800.00,Ravi,12/08/2025 20:35
Islam,19438.00,17538.00,Sutlej,12/08/2025 20:35
Guddu,219603.00,185148.00,Indus,12/08/2025 20:35
Ganda Singh Wala,44587.00,44587.00,Sutlej,12/08/2025 20:35
Domel,,8870.00,Jehlum,12/08/2025 20:35
Chattar Klass,,18370.00,Jehlum,12/08/2025 20:35
Chashma,298555.00,277178.00,Indus,12/08/2025 20:35
Besham,,266500.00,Indus,12/08/2025 20:35
Balloki,38245.00,13095.00,Ravi,12/08/2025 20:35
Azad Pattan,,24860.00,Jehlum,12/08/2025 20:35
Trimmu,35534.00,24384.00,Chenab,13/08/2025 0:00
Thein Dam,15536.00,7337.00,Ravi,13/08/2025 0:00
Taunsa,229183.00,211283.00,Indus,13/08/2025 0:00
Tarbela Dam,290000.00,291900.00,Indus,13/08/2025 0:00
Sulemanki,35966.00,24752.00,Sutlej,13/08/2025 0:00
Sukkur,151050.00,89750.00,Indus,13/08/2025 0:00
Sidhnai,21982.00,6832.00,Ravi,13/08/2025 0:00
Shahdara,14945.00,14945.00,Ravi,13/08/2025 0:00
Rasul,4585.00,0.00,Jehlum,13/08/2025 0:00
Q.Abad,106416.00,89416.00,Chenab,13/08/2025 0:00
Panjnad,47088.00,32638.00,Chenab,13/08/2025 0:00
Marala,147426.00,119826.00,Chenab,13/08/2025 0:00
Mangla Dam,26000.00,7000.00,Jehlum,13/08/2025 0:00
Kotri,124589.00,82014.00,Indus,13/08/2025 0:00
Khanki,124282.00,117000.00,Chenab,13/08/2025 0:00
Kalabagh,299290.00,291290.00,Indus,13/08/2025 0:00
KABUL,32000.00,32000.00,Kabul,13/08/2025 0:00
Jassar,30690.00,30690.00,Ravi,13/08/2025 0:00
Islam,20013.00,18113.00,Sutlej,13/08/2025 0:00
Guddu,219603.00,185148.00,Indus,13/08/2025 0:00
Ganda Singh Wala,50508.00,50508.00,Sutlej,13/08/2025 0:00
Chashma,318958.00,297581.00,Indus,13/08/2025 0:00
Bhakra Dam,60584.00,26000.00,Sutlej,13/08/2025 0:00
Balloki,38145.00,13095.00,Ravi,13/08/2025 0:00
Harike,64480.00,44014.00,Sutlej,13/08/2025 6:00
Pong Dam,99953.00,56968.00,Byas,13/08/2025 6:00
Trimmu,35534.00,24384.00,Chenab,13/08/2025 6:50
Taunsa,229183.00,211283.00,Indus,13/08/2025 6:50
Tarbela Dam,290000.00,291900.00,Indus,13/08/2025 6:50
Sulemanki,35966.00,24752.00,Sutlej,13/08/2025 6:50
Sukkur,151050.00,89750.00,Indus,13/08/2025 6:50
Skardu,,169300.00,Indus,13/08/2025 6:50
Sidhnai,21982.00,6832.00,Ravi,13/08/2025 6:50
Shahdara,,14945.00,Ravi,13/08/2025 6:50
Rasul,4585.00,0.00,Jehlum,13/08/2025 6:50
Q.Abad,106416.00,89416.00,Chenab,13/08/2025 6:50
Partab Bridge (Bunji),,272200.00,Indus,13/08/2025 6:50
Panjnad,47088.00,32638.00,Chenab,13/08/2025 6:50
Muzaffarabad,,6900.00,Jehlum,13/08/2025 6:50
Marala,147426.00,119826.00,Chenab,13/08/2025 6:50
Mangla Dam,26000.00,7000.00,Jehlum,13/08/2025 6:50
Kotri,124589.00,82014.00,Indus,13/08/2025 6:50
Kotli,,8060.00,Jehlum,13/08/2025 6:50
Khanki,124282.00,117000.00,Chenab,13/08/2025 6:50
Kalabagh,299290.00,291290.00,Indus,13/08/2025 6:50
KABUL,,32000.00,Kabul,13/08/2025 6:50
Jassar,,30690.00,Ravi,13/08/2025 6:50
Islam,20013.00,18113.00,Sutlej,13/08/2025 6:50
Guddu,219603.00,185148.00,Indus,13/08/2025 6:50
Ganda Singh Wala,,50508.00,Sutlej,13/08/2025 6:50
Domel,,9080.00,Jehlum,13/08/2025 6:50
Chattar Klass,,18610.00,Jehlum,13/08/2025 6:50
Chashma,318958.00,297581.00,Indus,13/08/2025 6:50
Besham,,266500.00,Indus,13/08/2025 6:50
Balloki,38145.00,13095.00,Ravi,13/08/2025 6:50
Azad Pattan,,24090.00,Jehlum,13/08/2025 6:50
Trimmu,33635.00,22485.00,Chenab,13/08/2025 13:30
Taunsa,239903.00,222003.00,Indus,13/08/2025 13:30
Tarbela Dam,310000.00,299000.00,Indus,13/08/2025 13:30
Sulemanki,36884.00,25670.00,Sutlej,13/08/2025 13:30
Sukkur,171380.00,110020.00,Indus,13/08/2025 13:30
Skardu,,186200.00,Indus,13/08/2025 13:30
Sidhnai,22032.00,6832.00,Ravi,13/08/2025 13:30
Shahdara,,17800.00,Ravi,13/08/2025 13:30
Rasul,4585.00,0.00,Jehlum,13/08/2025 13:30
Q.Abad,120194.00,103194.00,Chenab,13/08/2025 13:30
Partab Bridge (Bunji),,284300.00,Indus,13/08/2025 13:30
Panjnad,47088.00,32638.00,Chenab,13/08/2025 13:30
Muzaffarabad,,7820.00,Jehlum,13/08/2025 13:30
Marala,92642.00,65042.00,Chenab,13/08/2025 13:30
Mangla Dam,22000.00,7000.00,Jehlum,13/08/2025 13:30
Kotri,105437.00,62862.00,Indus,13/08/2025 13:30
Kotli,,6230.00,Jehlum,13/08/2025 13:30
Khanki,98387.00,91105.00,Chenab,13/08/2025 13:30
Kalabagh,326931.00,318931.00,Indus,13/08/2025 13:30
KABUL,,30800.00,Kabul,13/08/2025 13:30
Jassar,,37800.00,Ravi,13/08/2025 13:30
Islam,21182.00,19282.00,Sutlej,13/08/2025 13:30
Guddu,238225.00,204084.00,Indus,13/08/2025 13:30
Ganda Singh Wala,,38966.00,Sutlej,13/08/2025 13:30
Domel,,8250.00,Jehlum,13/08/2025 13:30
Chattar Klass,,18130.00,Jehlum,13/08/2025 13:30
Chashma,322713.00,299020.00,Indus,13/08/2025 13:30
Besham,,296500.00,Indus,13/08/2025 13:30
Balloki,39525.00,14475.00,Ravi,13/08/2025 13:30
