Name of Structure,Inflow_Discharge,Outflow_Discharge,River,Date
Chattar Klass,,"23,220",Jehlum,31/07/2025 14:26
Chashma,"334,093","312,293",Indus,31/07/2025 14:26
Besham,,"258,500",Indus,31/07/2025 14:26
Balloki,"33,730","9,730",Ravi,31/07/2025 14:26
Azad Pattan,,"31,740",Jehlum,31/07/2025 14:26
Trimmu,"41,830","30,880",Chenab,31/07/2025 20:56
Taunsa,"309,717","295,717",Indus,31/07/2025 20:56
Tarbela Dam,"286,000","260,400",Indus,31/07/2025 20:56
Sulemanki,"15,361","3,372",Sutlej,31/07/2025 20:56
Sukkur,"379,455","319,555",Indus,31/07/2025 20:56
Skardu,,"161,600",Indus,31/07/2025 20:56
Sidhnai,"18,325","4,575",Ravi,31/07/2025 20:56
Shahdara,,"19,496",Ravi,31/07/2025 20:56
Rasul,"4,285",0,Jehlum,31/07/2025 20:56
Q.Abad,"166,796","151,796",Chenab,31/07/2025 20:56
Partab Bridge (Bunji),,"247,900",Indus,31/07/2025 20:56
Panjnad,"60,742","46,442",Chenab,31/07/2025 20:56
Muzaffarabad,,"7,590",Jehlum,31/07/2025 20:56
Marala,"118,757","91,807",Chenab,31/07/2025 20:56
Mangla Dam,"18,000","7,000",Jehlum,31/07/2025 20:56
Kotri,"168,383","125,918",Indus,31/07/2025 20:56
Kotli,,"5,170",Jehlum,31/07/2025 20:56
Khanki,"109,112","103,536",Chenab,31/07/2025 20:56
Kalabagh,"299,380","291,484",Indus,31/07/2025 20:56
KABUL,,"34,100",Kabul,31/07/2025 20:56
Jassar,,"27,420",Ravi,31/07/2025 20:56
Islam,"5,477","3,597",Sutlej,31/07/2025 20:56
Guddu,"406,220","371,931",Indus,31/07/2025 20:56
Ganda Singh Wala,"4,755","4,755",Sutlej,31/07/2025 20:56
Domel,,"12,020",Jehlum,31/07/2025 20:56
Chattar Klass,,"22,680",Jehlum,31/07/2025 20:56
Chashma,"332,172","310,372",Indus,31/07/2025 20:56
Besham,,"269,800",Indus,31/07/2025 20:56
Balloki,"34,130","9,730",Ravi,31/07/2025 20:56
Azad Pattan,,"31,200",Jehlum,31/07/2025 20:56
Trimmu,"68,882","57,732",Chenab,01/08/2025 0:00
Thein Dam,"34,103","90,991",Ravi,01/08/2025 0:00
Taunsa,"310,717","295,717",Indus,01/08/2025 0:00
Tarbela Dam,"285,000","260,700",Indus,01/08/2025 0:00
Sulemanki,"15,361","3,372",Sutlej,01/08/2025 0:00
Sukkur,"79,455","319,555",Indus,01/08/2025 0:00
Sidhnai,"17,925","4,575",Ravi,01/08/2025 0:00
Shahdara,"20,626","20,626",Ravi,01/08/2025 0:00
Rasul,"4,285",0,Jehlum,01/08/2025 0:00
Q.Abad,"47,782","32,782",Chenab,01/08/2025 0:00
Panjnad,"60,742","46,442",Chenab,01/08/2025 0:00
Marala,"113,404","86,454",Chenab,01/08/2025 0:00
Mangla Dam,"20,000","7,000",Jehlum,01/08/2025 0:00
Kotri,"168,383","125,918",Indus,01/08/2025 0:00
Khanki,"95,953","90,322",Chenab,01/08/2025 0:00
Kalabagh,"291,256","283,256",Indus,01/08/2025 0:00
KABUL,"34,400","34,400",Kabul,01/08/2025 0:00
Jassar,"23,700","23,700",Ravi,01/08/2025 0:00
Islam,"5,397","3,597",Sutlej,01/08/2025 0:00
Guddu,"406,220","371,931",Indus,01/08/2025 0:00
Ganda Singh Wala,"3,620","3,620",Sutlej,01/08/2025 0:00
Chashma,"338,744","316,844",Indus,01/08/2025 0:00
Bhakra Dam,"54,176","23,133",Sutlej,01/08/2025 0:00
Balloki,"36,850","12,450",Ravi,01/08/2025 0:00
Harike,"25,373","1,980",Sutlej,01/08/2025 6:00
Pong Dam,"86,759","15,739",Byas,01/08/2025 6:00
Trimmu,"41,730","30,880",Chenab,01/08/2025 8:43
Taunsa,"325,894","310,894",Indus,01/08/2025 8:43
Tarbela Dam,"285,000","260,900",Indus,01/08/2025 8:43
Sulemanki,"15,453","3,858",Sutlej,01/08/2025 8:43
Sukkur,"370,620","310,790",Indus,01/08/2025 8:43
Skardu,,"158,500",Indus,01/08/2025 8:43
Sidhnai,"16,655","3,305",Ravi,01/08/2025 8:43
Shahdara,,"20,626",Ravi,01/08/2025 8:43
Rasul,"4,285",0,Jehlum,01/08/2025 8:43
Q.Abad,"114,412","99,412",Chenab,01/08/2025 8:43
Partab Bridge (Bunji),,"239,100",Indus,01/08/2025 8:43
Panjnad,"61,927","47,627",Chenab,01/08/2025 8:43
Muzaffarabad,,"8,770",Jehlum,01/08/2025 8:43
Marala,"137,326","110,376",Chenab,01/08/2025 8:43
Mangla Dam,"22,000","7,000",Jehlum,01/08/2025 8:43
Kotri,"171,133","128,668",Indus,01/08/2025 8:43
Kotli,,"4,690",Jehlum,01/08/2025 8:43
Khanki,"92,132","86,303",Chenab,01/08/2025 8:43
Kalabagh,"301,124","293,124",Indus,01/08/2025 8:43
KABUL,,"32,900",Kabul,01/08/2025 8:43
Jassar,,"17,400",Ravi,01/08/2025 8:43
Islam,"5,397","3,597",Sutlej,01/08/2025 8:43
Guddu,"365,156","330,349",Indus,01/08/2025 8:43
Ganda Singh Wala,"8,111","8,111",Sutlej,01/08/2025 8:43
Domel,,"12,020",Jehlum,01/08/2025 8:43
Chattar Klass,,"22,950",Jehlum,01/08/2025 8:43
Chashma,"323,701","301,701",Indus,01/08/2025 8:43
Besham,,"265,600",Indus,01/08/2025 8:43
Balloki,"37,970","13,570",Ravi,01/08/2025 8:43
Azad Pattan,,"29,060",Jehlum,01/08/2025 8:43
Trimmu,"41,730","30,880",Chenab,01/08/2025 13:27
Taunsa,"335,671","320,671",Indus,01/08/2025 13:27
Tarbela Dam,"280,000","255,200",Indus,01/08/2025 13:27
Sulemanki,"16,442","9,178",Sutlej,01/08/2025 13:27
Sukkur,"370,620","310,790",Indus,01/08/2025 13:27
Skardu,,"157,000",Indus,01/08/2025 13:27
Sidhnai,"17,316","3,966",Ravi,01/08/2025 13:27
Shahdara,,"21,191",Ravi,01/08/2025 13:27
Rasul,"4,385",0,Jehlum,01/08/2025 13:27
Q.Abad,"114,412","99,412",Chenab,01/08/2025 13:27
Partab Bridge (Bunji),,"231,100",Indus,01/08/2025 13:27
Panjnad,"61,927","47,627",Chenab,01/08/2025 13:27
Muzaffarabad,,"8,060",Jehlum,01/08/2025 13:27
Marala,"145,990","119,040",Chenab,01/08/2025 13:27
Mangla Dam,"23,000","7,000",Jehlum,01/08/2025 13:27
Kotri,"171,133","128,668",Indus,01/08/2025 13:27
Kotli,,"4,450",Jehlum,01/08/2025 13:27
Khanki,"96,218","90,322",Chenab,01/08/2025 13:27
Kalabagh,"304,924","296,924",Indus,01/08/2025 13:27
KABUL,,"33,700",Kabul,01/08/2025 13:27
Jassar,,"11,826",Ravi,01/08/2025 13:27
Islam,"4,847","3,597",Sutlej,01/08/2025 13:27
Guddu,"366,720","330,349",Indus,01/08/2025 13:27
Ganda Singh Wala,"10,094","10,094",Sutlej,01/08/2025 13:27
Domel,,"10,840",Jehlum,01/08/2025 13:27
Chattar Klass,,"22,420",Jehlum,01/08/2025 13:27
Chashma,"315,416","293,416",Indus,01/08/2025 13:27
Besham,,"264,000",Indus,01/08/2025 13:27
Balloki,"40,210","15,810",Ravi,01/08/2025 13:27
Azad Pattan,,"30,130",Jehlum,01/08/2025 13:27
Trimmu,"47,798","36,948",Chenab,01/08/2025 18:00
Taunsa,"329,770","314,270",Indus,01/08/2025 18:00
Tarbela Dam,"276,000","261,200",Indus,01/08/2025 18:00
Sulemanki,"17,504","10,841",Sutlej,01/08/2025 18:00
Sukkur,"370,620","310,790",Indus,01/08/2025 18:00
Sidhnai,"16,955","3,305",Ravi,01/08/2025 18:00
Shahdara,"20,061","20,061",Ravi,01/08/2025 18:00
Rasul,"4,385",0,Jehlum,01/08/2025 18:00
Q.Abad,"104,416","89,416",Chenab,01/08/2025 18:00
Panjnad,"57,730","43,330",Chenab,01/08/2025 18:00
Marala,"141,816","114,570",Chenab,01/08/2025 18:00
Mangla Dam,"18,000","7,000",Jehlum,01/08/2025 18:00
Kotri,"171,133","128,668",Indus,01/08/2025 18:00
Khanki,"100,237","94,297",Chenab,01/08/2025 18:00
Kalabagh,"299,484","291,484",Indus,01/08/2025 18:00
KABUL,"34,200","34,200",Kabul,01/08/2025 18:00
Jassar,"12,571","12,571",Ravi,01/08/2025 18:00
Islam,"5,190","3,940",Sutlej,01/08/2025 18:00
Guddu,"364,495","328,010",Indus,01/08/2025 18:00
Ganda Singh Wala,"14,194","14,194",Sutlej,01/08/2025 18:00
Chashma,"314,986","292,886",Indus,01/08/2025 18:00
Balloki,"42,515","18,115",Ravi,01/08/2025 18:00
Trimmu,"53,085","42,235",Chenab,02/08/2025 0:00
Taunsa,"329,770","314,270",Indus,02/08/2025 0:00
Tarbela Dam,"256,000","261,500",Indus,02/08/2025 0:00
Sulemanki,"17,504","10,841",Sutlej,02/08/2025 0:00
Sukkur,"370,620","310,790",Indus,02/08/2025 0:00
Sidhnai,"16,955","3,305",Ravi,02/08/2025 0:00
Shahdara,"18,365","18,365",Ravi,02/08/2025 0:00
Rasul,"4,385",0,Jehlum,02/08/2025 0:00
Q.Abad,"104,416","89,416",Chenab,02/08/2025 0:00
Panjnad,"57,730","43,330",Chenab,02/08/2025 0:00
Marala,"143,020","114,570",Chenab,02/08/2025 0:00
Mangla Dam,"15,000","7,000",Jehlum,02/08/2025 0:00
Kotri,"171,133","128,668",Indus,02/08/2025 0:00
Khanki,"110,483","104,520",Chenab,02/08/2025 0:00
Kalabagh,"279,614","271,614",Indus,02/08/2025 0:00
KABUL,"34,800","34,800",Kabul,02/08/2025 0:00
Jassar,"18,100","18,100",Ravi,02/08/2025 0:00
Islam,"5,090","3,940",Sutlej,02/08/2025 0:00
Guddu,"364,495","328,010",Indus,02/08/2025 0:00
Ganda Singh Wala,"17,230","17,230",Sutlej,02/08/2025 0:00
Chashma,"318,581","293,381",Indus,02/08/2025 0:00
Balloki,"44,840","20,840",Ravi,02/08/2025 0:00
Trimmu,"56,350","45,500",Chenab,02/08/2025 6:00
Taunsa,"319,648","304,148",Indus,02/08/2025 6:00
Tarbela Dam,"252,000","158,900",Indus,02/08/2025 6:00
Sulemanki,"20,745","15,028",Sutlej,02/08/2025 6:00
Sukkur,"320,540","260,050",Indus,02/08/2025 6:00
Sidhnai,"17,616","3,966",Ravi,02/08/2025 6:00
Shahdara,"16,576","16,576",Ravi,02/08/2025 6:00
Rasul,"4,385",0,Jehlum,02/08/2025 6:00
Q.Abad,"107,249","92,249",Chenab,02/08/2025 6:00
Panjnad,"56,444","42,044",Chenab,02/08/2025 6:00
Marala,"98,845","70,395",Chenab,02/08/2025 6:00
Mangla Dam,"26,000","7,000",Jehlum,02/08/2025 6:00
Kotri,"178,391","135,926",Indus,02/08/2025 6:00
Khanki,"107,036","101,073",Chenab,02/08/2025 6:00
Kalabagh,"296,460","288,460",Indus,02/08/2025 6:00
KABUL,"33,900","33,900",Kabul,02/08/2025 6:00
Jassar,"25,560","25,560",Ravi,02/08/2025 6:00
Islam,"4,743","4,293",Sutlej,02/08/2025 6:00
Harike,"25,673","1,980",Sutlej,02/08/2025 6:00
Guddu,"364,495","328,010",Indus,02/08/2025 6:00
Ganda Singh Wala,"6,048","6,048",Sutlej,02/08/2025 6:00
Chashma,"316,393","294,193",Indus,02/08/2025 6:00
Balloki,"44,685","20,685",Ravi,02/08/2025 6:00
Trimmu,"58,592","47,742",Chenab,02/08/2025 12:00
Taunsa,"320,148","304,148",Indus,02/08/2025 12:00
Tarbela Dam,"250,000","158,400",Indus,02/08/2025 12:00
Sulemanki,"20,745","15,028",Sutlej,02/08/2025 12:00
Sukkur,"320,540","260,050",Indus,02/08/2025 12:00
Sidhnai,"17,316","3,966",Ravi,02/08/2025 12:00
Shahdara,"16,168","16,168",Ravi,02/08/2025 12:00
Rasul,"4,385",0,Jehlum,02/08/2025 12:00
Q.Abad,"104,416","89,416",Chenab,02/08/2025 12:00
Panjnad,"54,338","39,988",Chenab,02/08/2025 12:00
Marala,"88,189","59,689",Chenab,02/08/2025 12:00
Mangla Dam,"22,000","7,000",Jehlum,02/08/2025 12:00
Kotri,"178,391","135,926",Indus,02/08/2025 12:00
Khanki,"91,415","85,374",Chenab,02/08/2025 12:00
Kalabagh,"303,308","295,308",Indus,02/08/2025 12:00
KABUL,"32,600","32,600",Kabul,02/08/2025 12:00
Jassar,"29,900","29,900",Ravi,02/08/2025 12:00
Islam,"5,347","3,597",Sutlej,02/08/2025 12:00
Guddu,"353,451","314,886",Indus,02/08/2025 12:00
Ganda Singh Wala,"5,436","5,436",Sutlej,02/08/2025 12:00
Chashma,"318,865","296,665",Indus,02/08/2025 12:00
Balloki,"44,685","20,685",Ravi,02/08/2025 12:00
Trimmu,"73,930","66,080",Chenab,02/08/2025 18:00
Taunsa,"317,827","301,827",Indus,02/08/2025 18:00
Tarbela Dam,"255,000","250,800",Indus,02/08/2025 18:00
Sulemanki,"25,322","18,814",Sutlej,02/08/2025 18:00
Sukkur,"320,540","260,050",Indus,02/08/2025 18:00
Sidhnai,"17,866","3,966",Ravi,02/08/2025 18:00
Shahdara,"16,168","16,168",Ravi,02/08/2025 18:00
Rasul,"4,385",0,Jehlum,02/08/2025 18:00
Q.Abad,"104,416","89,416",Chenab,02/08/2025 18:00
Panjnad,"50,434","36,009",Chenab,02/08/2025 18:00
Marala,"98,895","70,395",Chenab,02/08/2025 18:00
Mangla Dam,"20,000","7,000",Jehlum,02/08/2025 18:00
Kotri,"178,381","135,926",Indus,02/08/2025 18:00
Khanki,"83,447","77,417",Chenab,02/08/2025 18:00
Kalabagh,"292,816","284,816",Indus,02/08/2025 18:00
KABUL,"33,900","33,900",Kabul,02/08/2025 18:00
Jassar,"26,800","26,800",Ravi,02/08/2025 18:00
Islam,"5,397","3,597",Sutlej,02/08/2025 18:00
Guddu,"346,074","306,236",Indus,02/08/2025 18:00
Ganda Singh Wala,"3,620","3,620",Sutlej,02/08/2025 18:00
Chashma,"324,480","302,280",Indus,02/08/2025 18:00
Balloki,"44,785","20,685",Ravi,02/08/2025 18:00
Trimmu,"76,930","66,080",Chenab,03/08/2025 0:00
Taunsa,"317,827","301,827",Indus,03/08/2025 0:00
Tarbela Dam,"257,000","250,900",Indus,03/08/2025 0:00
Sulemanki,"25,524","18,814",Sutlej,03/08/2025 0:00
Sukkur,"320,540","260,050",Indus,03/08/2025 0:00
Sidhnai,"19,438","5,228",Ravi,03/08/2025 0:00
Shahdara,"18,365","18,365",Ravi,03/08/2025 0:00
Rasul,"4,385",0,Jehlum,03/08/2025 0:00
Q.Abad,"85,666","70,666",Chenab,03/08/2025 0:00
Panjnad,"50,434","36,009",Chenab,03/08/2025 0:00
Marala,"77,483","48,983",Chenab,03/08/2025 0:00
Mangla Dam,"24,000","7,000",Jehlum,03/08/2025 0:00
Kotri,"178,391","135,926",Indus,03/08/2025 0:00
Khanki,"73,987","67,604",Chenab,03/08/2025 0:00
Kalabagh,"270,423","262,423",Indus,03/08/2025 0:00
KABUL,"34,000","34,000",Kabul,03/08/2025 0:00
Jassar,"19,500","19,500",Ravi,03/08/2025 0:00
Islam,"5,397","3,597",Sutlej,03/08/2025 0:00
Guddu,"346,074","306,236",Indus,03/08/2025 0:00
Ganda Singh Wala,"3,620","3,620",Sutlej,03/08/2025 0:00
Chashma,"305,549","282,193",Indus,03/08/2025 0:00
Balloki,"43,810","19,310",Ravi,03/08/2025 0:00
Trimmu,"79,989","69,139",Chenab,03/08/2025 6:00
Taunsa,"336,699","320,699",Indus,03/08/2025 6:00
Tarbela Dam,"254,000","250,800",Indus,03/08/2025 6:00
Sulemanki,"23,595","16,886",Sutlej,03/08/2025 6:00
Sukkur,"312,270","251,280",Indus,03/08/2025 6:00
Sidhnai,"20,760","6,610",Ravi,03/08/2025 6:00
Shahdara,"21,119","21,119",Ravi,03/08/2025 6:00
Rasul,"4,385",0,Jehlum,03/08/2025 6:00
Q.Abad,"66,132","54,132",Chenab,03/08/2025 6:00
Panjnad,"41,617","27,192",Chenab,03/08/2025 6:00
Marala,"34,634","6,134",Chenab,03/08/2025 6:00
Mangla Dam,"27,000","7,000",Jehlum,03/08/2025 6:00
Kotri,"193,165","150,560",Indus,03/08/2025 6:00
Khanki,"76,295","69,912",Chenab,03/08/2025 6:00
Kalabagh,"263,473","255,473",Indus,03/08/2025 6:00
KABUL,"32,900","32,900",Kabul,03/08/2025 6:00
Jassar,"16,700","16,700",Ravi,03/08/2025 6:00
Islam,"6,093","4,293",Sutlej,03/08/2025 6:00
Harike,"24,448","1,360",Sutlej,03/08/2025 6:00
Guddu,"346,074","306,236",Indus,03/08/2025 6:00
Ganda Singh Wala,"4,074","4,074",Sutlej,03/08/2025 6:00
Chashma,"281,878","258,522",Indus,03/08/2025 6:00
Balloki,"43,810","19,310",Ravi,03/08/2025 6:00
Trimmu,"79,989","69,139",Chenab,03/08/2025 12:00
Taunsa,"335,307","319,307",Indus,03/08/2025 12:00
Tarbela Dam,"252,000","158,000",Indus,03/08/2025 12:00
Sulemanki,"23,742","16,886",Sutlej,03/08/2025 12:00
Sukkur,"312,270","251,280",Indus,03/08/2025 12:00
Sidhnai,"21,160","6,610",Ravi,03/08/2025 12:00
Shahdara,"20,626","20,626",Ravi,03/08/2025 12:00
Rasul,"4,385",0,Jehlum,03/08/2025 12:00
Q.Abad,"66,132","54,132",Chenab,03/08/2025 12:00
Panjnad,"39,276","24,851",Chenab,03/08/2025 12:00
Marala,"68,390","43,630",Chenab,03/08/2025 12:00
Mangla Dam,"20,000","7,000",Jehlum,03/08/2025 12:00
Kotri,"193,165","150,560",Indus,03/08/2025 12:00
Khanki,"50,503","44,120",Chenab,03/08/2025 12:00
Kalabagh,"248,905","240,905",Indus,03/08/2025 12:00
KABUL,"31,100","31,100",Kabul,03/08/2025 12:00
Jassar,"12,984","12,984",Ravi,03/08/2025 12:00
Islam,"7,650","5,800",Sutlej,03/08/2025 12:00
Guddu,"345,509","306,236",Indus,03/08/2025 12:00
Ganda Singh Wala,"17,230","17,230",Sutlej,03/08/2025 12:00
Chashma,"253,156","229,420",Indus,03/08/2025 12:00
Balloki,"43,810","19,310",Ravi,03/08/2025 12:00
Trimmu,"79,989","69,139",Chenab,03/08/2025 18:00
Taunsa,"335,307","319,307",Indus,03/08/2025 18:00
Tarbela Dam,"245,000","158,100",Indus,03/08/2025 18:00
Sulemanki,"24,047","16,886",Sutlej,03/08/2025 18:00
Sukkur,"312,270","251,280",Indus,03/08/2025 18:00
Sidhnai,"23,065","8,515",Ravi,03/08/2025 18:00
Shahdara,"19,496","19,496",Ravi,03/08/2025 18:00
Rasul,"4,385",0,Jehlum,03/08/2025 18:00
Q.Abad,"57,386","42,386",Chenab,03/08/2025 18:00
Panjnad,"39,276","24,851",Chenab,03/08/2025 18:00
Marala,"87,178","58,110",Chenab,03/08/2025 18:00
Mangla Dam,"17,000","7,000",Jehlum,03/08/2025 18:00
Kotri,"193,165","150,560",Indus,03/08/2025 18:00
Khanki,"26,503","20,120",Chenab,03/08/2025 18:00
Kalabagh,"257,730","249,730",Indus,03/08/2025 18:00
KABUL,"31,200","31,200",Kabul,03/08/2025 18:00
Jassar,"18,081","18,081",Ravi,03/08/2025 18:00
Islam,"7,650","5,800",Sutlej,03/08/2025 18:00
Guddu,"336,193","296,822",Indus,03/08/2025 18:00
Ganda Singh Wala,"17,230","17,230",Sutlej,03/08/2025 18:00
Chashma,"209,167","184,468",Indus,03/08/2025 18:00
Balloki,"45,185","20,685",Ravi,03/08/2025 18:00
Trimmu,"84,312","73,462",Chenab,04/08/2025 0:00
Thein Dam,"26,052","9,806",Ravi,04/08/2025 0:00
Taunsa,"275,157","259,157",Indus,04/08/2025 0:00
Tarbela Dam,"235,000","157,800",Indus,04/08/2025 0:00
Sulemanki,"23,385","16,224",Sutlej,04/08/2025 0:00
Sukkur,"312,270","251,280",Indus,04/08/2025 0:00
Sidhnai,"24,528","9,978",Ravi,04/08/2025 0:00
Shahdara,"18,365","18,365",Ravi,04/08/2025 0:00
Rasul,"4,385",0,Jehlum,04/08/2025 0:00
Q.Abad,"35,070","20,070",Chenab,04/08/2025 0:00
Panjnad,"39,276","24,851",Chenab,04/08/2025 0:00
Marala,"83,886","54,336",Chenab,04/08/2025 0:00
Mangla Dam,"21,000","8,000",Jehlum,04/08/2025 0:00
Kotri,"193,165","150,560",Indus,04/08/2025 0:00
Khanki,"50,763","44,380",Chenab,04/08/2025 0:00
Kalabagh,"281,075","273,075",Indus,04/08/2025 0:00
KABUL,"32,300","32,300",Kabul,04/08/2025 0:00
Jassar,"9,219","9,219",Ravi,04/08/2025 0:00
Islam,"7,680","5,800",Sutlej,04/08/2025 0:00
Guddu,"336,193","296,822",Indus,04/08/2025 0:00
Ganda Singh Wala,"17,230","17,230",Sutlej,04/08/2025 0:00
Chashma,"256,536","231,837",Indus,04/08/2025 0:00
Bhakra Dam,"57,482","17,047",Sutlej,04/08/2025 0:00
Balloki,"45,185","20,685",Ravi,04/08/2025 0:00
Trimmu,"84,312","73,462",Chenab,04/08/2025 6:00
Taunsa,"276,858","260,858",Indus,04/08/2025 6:00
Tarbela Dam,"230,000","251,800",Indus,04/08/2025 6:00
Sulemanki,"23,385","16,224",Sutlej,04/08/2025 6:00
Sukkur,"293,990","233,000",Indus,04/08/2025 6:00
Sidhnai,"25,763","11,213",Ravi,04/08/2025 6:00
Shahdara,"16,168","16,168",Ravi,04/08/2025 6:00
Rasul,"4,385",0,Jehlum,04/08/2025 6:00
Q.Abad,"42,468","27,468",Chenab,04/08/2025 6:00
Panjnad,"37,100","22,675",Chenab,04/08/2025 6:00
Marala,"78,533","48,983",Chenab,04/08/2025 6:00
Mangla Dam,"26,000","8,000",Jehlum,04/08/2025 6:00
Kotri,"193,165","150,560",Indus,04/08/2025 6:00
Khanki,"57,647","51,264",Chenab,04/08/2025 6:00
Kalabagh,"265,617","257,617",Indus,04/08/2025 6:00
KABUL,"31,400","31,100",Kabul,04/08/2025 6:00
Jassar,"8,846","8,846",Ravi,04/08/2025 6:00
Islam,"7,680","5,800",Sutlej,04/08/2025 6:00
Harike,"24,258","1,380",Sutlej,04/08/2025 6:00
Guddu,"334,945","296,822",Indus,04/08/2025 6:00
Ganda Singh Wala,"19,659","19,659",Sutlej,04/08/2025 6:00
Chashma,"280,186","256,793",Indus,04/08/2025 6:00
Balloki,"45,185","20,685",Ravi,04/08/2025 6:00
Pong Dam,"55,310","18,506",Byas,04/08/2025 6:00
Trimmu,"84,312","73,462",Chenab,04/08/2025 12:00
Taunsa,"277,358","260,858",Indus,04/08/2025 12:00
Tarbela Dam,"226,000","152,500",Indus,04/08/2025 12:00
Sulemanki,"23,485","16,224",Sutlej,04/08/2025 12:00
Sukkur,"293,990","233,000",Indus,04/08/2025 12:00
Sidhnai,"25,763","11,213",Ravi,04/08/2025 12:00
Shahdara,"14,945","14,945",Ravi,04/08/2025 12:00
Rasul,"3,135",0,Jehlum,04/08/2025 12:00
Q.Abad,"51,237","36,237",Chenab,04/08/2025 12:00
Panjnad,"37,219","22,794",Chenab,04/08/2025 12:00
Marala,"73,180","43,630",Chenab,04/08/2025 12:00
Mangla Dam,"30,000","8,000",Jehlum,04/08/2025 12:00
Kotri,"193,165","150,560",Indus,04/08/2025 12:00
Khanki,"57,647","51,264",Chenab,04/08/2025 12:00
Kalabagh,"236,254","228,254",Indus,04/08/2025 12:00
KABUL,"28,700","28,700",Kabul,04/08/2025 12:00
Jassar,"6,602","6,602",Ravi,04/08/2025 12:00
Islam,"8,489","6,609",Sutlej,04/08/2025 12:00
Guddu,"328,438","290,454",Indus,04/08/2025 12:00
Ganda Singh Wala,"21,349","21,349",Sutlej,04/08/2025 12:00
Chashma,"267,693","244,300",Indus,04/08/2025 12:00
Balloki,"45,185","20,685",Ravi,04/08/2025 12:00
Trimmu,"84,312","73,462",Chenab,04/08/2025 18:00
Taunsa,"246,473","229,673",Indus,04/08/2025 18:00
Tarbela Dam,"220,000","157,600",Indus,04/08/2025 18:00
Sulemanki,"23,485","16,224",Sutlej,04/08/2025 18:00
Sukkur,"293,990","233,000",Indus,04/08/2025 18:00
Sidhnai,"25,763","11,213",Ravi,04/08/2025 18:00
Shahdara,"14,537","14,537",Ravi,04/08/2025 18:00
Rasul,"3,000",0,Jehlum,04/08/2025 18:00
Q.Abad,"51,237","36,237",Chenab,04/08/2025 18:00
Panjnad,"37,219","22,794",Chenab,04/08/2025 18:00
Marala,"84,381","54,336",Chenab,04/08/2025 18:00
Mangla Dam,"20,000","8,000",Jehlum,04/08/2025 18:00
Kotri,"206,312","163,847",Indus,04/08/2025 18:00
Khanki,"57,983","51,600",Chenab,04/08/2025 18:00
Kalabagh,"223,346","215,346",Indus,04/08/2025 18:00
KABUL,"29,500","29,500",Kabul,04/08/2025 18:00
Jassar,"6,353","6,353",Ravi,04/08/2025 18:00
Islam,"9,332","7,452",Sutlej,04/08/2025 18:00
Guddu,"312,045","274,757",Indus,04/08/2025 18:00
Ganda Singh Wala,"23,989","23,989",Sutlej,04/08/2025 18:00
Chashma,"208,835","183,973",Indus,04/08/2025 18:00
Balloki,"45,185","20,685",Ravi,04/08/2025 18:00
Trimmu,"85,217","74,267",Chenab,05/08/2025 0:00
Thein Dam,"23,131","11,558",Ravi,05/08/2025 0:00
Taunsa,"218,452","201,652",Indus,05/08/2025 0:00
Tarbela Dam,"216,000","157,400",Indus,05/08/2025 0:00
Sulemanki,"23,580","16,224",Sutlej,05/08/2025 0:00
Sukkur,"293,990","233,000",Indus,05/08/2025 0:00
Sidhnai,"25,763","11,213",Ravi,05/08/2025 0:00
Shahdara,"14,945","14,945",Ravi,05/08/2025 0:00
Rasul,"3,600",0,Jehlum,05/08/2025 0:00
Q.Abad,"51,237","36,237",Chenab,05/08/2025 0:00
Panjnad,"37,219","22,794",Chenab,05/08/2025 0:00
Marala,"79,083","48,983",Chenab,05/08/2025 0:00
Mangla Dam,"18,000","8,000",Jehlum,05/08/2025 0:00
Kotri,"193,165","150,560",Indus,05/08/2025 0:00
Khanki,"55,089","48,532",Chenab,05/08/2025 0:00
Kalabagh,"235,910","227,910",Indus,05/08/2025 0:00
KABUL,"29,900","29,900",Kabul,05/08/2025 0:00
Jassar,"5,676","5,676",Ravi,05/08/2025 0:00
Islam,"9,332","7,452",Sutlej,05/08/2025 0:00
Guddu,"328,438","290,454",Indus,05/08/2025 0:00
Ganda Singh Wala,"28,557","28,557",Sutlej,05/08/2025 0:00
Chashma,"207,805","182,943",Indus,05/08/2025 0:00
Bhakra Dam,"59,337","23,735",Sutlej,05/08/2025 0:00
Balloki,"45,385","20,685",Ravi,05/08/2025 0:00
Trimmu,"90,297","79,347",Chenab,05/08/2025 6:00
Taunsa,"220,305","203,705",Indus,05/08/2025 6:00
Tarbela Dam,"204,000","255,000",Indus,05/08/2025 6:00
Sulemanki,"24,242","16,886",Sutlej,05/08/2025 6:00
Sukkur,"285,590","224,560",Indus,05/08/2025 6:00
Sidhnai,"26,834","11,834",Ravi,05/08/2025 6:00
Shahdara,"14,945","14,945",Ravi,05/08/2025 6:00
Rasul,"4,200",0,Jehlum,05/08/2025 6:00
Q.Abad,"51,237","36,237",Chenab,05/08/2025 6:00
Panjnad,"37,219","22,794",Chenab,05/08/2025 6:00
Marala,"79,083","48,983",Chenab,05/08/2025 6:00
Mangla Dam,"27,000","8,000",Jehlum,05/08/2025 6:00
Kotri,"209,593","167,128",Indus,05/08/2025 6:00
Khanki,"58,157","51,600",Chenab,05/08/2025 6:00
Kalabagh,"215,501","207,501",Indus,05/08/2025 6:00
KABUL,"29,100","29,100",Kabul,05/08/2025 6:00
