Name of Structure,Inflow_Discharge,Outflow_Discharge,River,Date
Guddu,312045,274757,Indus,04/08/2025 18:00
Ganda Singh Wala,23989,23989,Sutlej,04/08/2025 18:00
Chashma,208835,183973,Indus,04/08/2025 18:00
Balloki,45185,20685,Ravi,04/08/2025 18:00
Trimmu,85217,74267,Chenab,05/08/2025 0:00
Thein Dam,23131,11558,Ravi,05/08/2025 0:00
Taunsa,218452,201652,Indus,05/08/2025 0:00
Tarbela Dam,216000,157400,Indus,05/08/2025 0:00
Sulemanki,23580,16224,Sutlej,05/08/2025 0:00
Sukkur,293990,233000,Indus,05/08/2025 0:00
Sidhnai,25763,11213,Ravi,05/08/2025 0:00
Shahdara,14945,14945,Ravi,05/08/2025 0:00
Rasul,3600,0,Jehlum,05/08/2025 0:00
Q.Abad,51237,36237,Chenab,05/08/2025 0:00
Panjnad,37219,22794,Chenab,05/08/2025 0:00
Marala,79083,48983,Chenab,05/08/2025 0:00
Mangla Dam,18000,8000,Jehlum,05/08/2025 0:00
Kotri,193165,150560,Indus,05/08/2025 0:00
Khanki,55089,48532,Chenab,05/08/2025 0:00
Kalabagh,235910,227910,Indus,05/08/2025 0:00
KABUL,29900,29900,Kabul,05/08/2025 0:00
Jassar,5676,5676,Ravi,05/08/2025 0:00
Islam,9332,7452,Sutlej,05/08/2025 0:00
Guddu,328438,290454,Indus,05/08/2025 0:00
Ganda Singh Wala,28557,28557,Sutlej,05/08/2025 0:00
Chashma,207805,182943,Indus,05/08/2025 0:00
Bhakra Dam,59337,23735,Sutlej,05/08/2025 0:00
Balloki,45385,20685,Ravi,05/08/2025 0:00
Trimmu,90297,79347,Chenab,05/08/2025 6:00
Taunsa,220305,203705,Indus,05/08/2025 6:00
Tarbela Dam,204000,255000,Indus,05/08/2025 6:00
Sulemanki,24242,16886,Sutlej,05/08/2025 6:00
Sukkur,285590,224560,Indus,05/08/2025 6:00
Sidhnai,26834,11834,Ravi,05/08/2025 6:00
Shahdara,14945,14945,Ravi,05/08/2025 6:00
Rasul,4200,0,Jehlum,05/08/2025 6:00
Q.Abad,51237,36237,Chenab,05/08/2025 6:00
Panjnad,37219,22794,Chenab,05/08/2025 6:00
Marala,79083,48983,Chenab,05/08/2025 6:00
Mangla Dam,27000,8000,Jehlum,05/08/2025 6:00
Kotri,209593,167128,Indus,05/08/2025 6:00
Khanki,58157,51600,Chenab,05/08/2025 6:00
Kalabagh,215501,207501,Indus,05/08/2025 6:00
KABUL,29100,29100,Kabul,05/08/2025 6:00
Jassar,4660,4660,Ravi,05/08/2025 6:00
Islam,9332,7452,Sutlej,05/08/2025 6:00
Harike,47418,24372,Sutlej,05/08/2025 6:00
Guddu,321169,284705,Indus,05/08/2025 6:00
Ganda Singh Wala,28657,28657,Sutlej,05/08/2025 6:00
Chashma,207872,182817,Indus,05/08/2025 6:00
Balloki,44010,19310,Ravi,05/08/2025 6:00
Pong Dam,59337,18386,Byas,05/08/2025 6:00
Trimmu,90297,79347,Chenab,05/08/2025 12:00
Taunsa,224501,207401,Indus,05/08/2025 12:00
Tarbela Dam,204000,143000,Indus,05/08/2025 12:00
Sulemanki,25394,16886,Sutlej,05/08/2025 12:00
Sukkur,285590,224560,Indus,05/08/2025 12:00
Sidhnai,26834,11834,Ravi,05/08/2025 12:00
Shahdara,14945,14945,Ravi,05/08/2025 12:00
Rasul,4485,0,Jehlum,05/08/2025 12:00
Q.Abad,51237,36237,Chenab,05/08/2025 12:00
Panjnad,38491,24066,Chenab,05/08/2025 12:00
Marala,73730,43630,Chenab,05/08/2025 12:00
Mangla Dam,25000,8000,Jehlum,05/08/2025 12:00
Kotri,209593,167128,Indus,05/08/2025 12:00
Khanki,57821,51264,Chenab,05/08/2025 12:00
Kalabagh,214943,206943,Indus,05/08/2025 12:00
KABUL,28500,28500,Kabul,05/08/2025 12:00
Jassar,5676,5676,Ravi,05/08/2025 12:00
Islam,11117,9237,Sutlej,05/08/2025 12:00
Guddu,320258,284705,Indus,05/08/2025 12:00
Ganda Singh Wala,32629,32629,Sutlej,05/08/2025 12:00
Chashma,228465,205072,Indus,05/08/2025 12:00
Balloki,39880,15180,Ravi,05/08/2025 12:00
Trimmu,84567,73517,Chenab,05/08/2025 18:00
Taunsa,227115,209815,Indus,05/08/2025 18:00
Tarbela Dam,204000,144000,Indus,05/08/2025 18:00
Sulemanki,25394,16886,Sutlej,05/08/2025 18:00
Sukkur,285590,224560,Indus,05/08/2025 18:00
Sidhnai,26384,11834,Ravi,05/08/2025 18:00
Shahdara,14537,14537,Ravi,05/08/2025 18:00
Rasul,4485,0,Jehlum,05/08/2025 18:00
Q.Abad,51237,36237,Chenab,05/08/2025 18:00
Panjnad,42159,27734,Chenab,05/08/2025 18:00
Marala,79083,48983,Chenab,05/08/2025 18:00
Mangla Dam,20000,8000,Jehlum,05/08/2025 18:00
Kotri,209593,167128,Indus,05/08/2025 18:00
Khanki,51532,44940,Chenab,05/08/2025 18:00
Kalabagh,202583,194583,Indus,05/08/2025 18:00
KABUL,29800,29800,Kabul,05/08/2025 18:00
Jassar,5676,5676,Ravi,05/08/2025 18:00
Islam,12537,10657,Sutlej,05/08/2025 18:00
Guddu,316471,280918,Indus,05/08/2025 18:00
Ganda Singh Wala,26750,26750,Sutlej,05/08/2025 18:00
Chashma,215129,191736,Indus,05/08/2025 18:00
Balloki,39880,15180,Ravi,05/08/2025 18:00
Trimmu,74897,63747,Chenab,06/08/2025 0:00
Taunsa,222350,205050,Indus,06/08/2025 0:00
Tarbela Dam,204000,142600,Indus,06/08/2025 0:00
Sulemanki,25394,16886,Sutlej,06/08/2025 0:00
Sukkur,285590,224560,Indus,06/08/2025 0:00
Sidhnai,26384,11834,Ravi,06/08/2025 0:00
Shahdara,13721,13721,Ravi,06/08/2025 0:00
Rasul,4485,0,Jehlum,06/08/2025 0:00
Q.Abad,51237,36237,Chenab,06/08/2025 0:00
Panjnad,42074,27734,Chenab,06/08/2025 0:00
Marala,79083,48983,Chenab,06/08/2025 0:00
Mangla Dam,20000,8000,Jehlum,06/08/2025 0:00
Kotri,209593,167128,Indus,06/08/2025 0:00
Khanki,50150,43453,Chenab,06/08/2025 0:00
Kalabagh,227421,219421,Indus,06/08/2025 0:00
KABUL,30300,30300,Kabul,06/08/2025 0:00
Jassar,6353,6353,Ravi,06/08/2025 0:00
Islam,16101,14221,Sutlej,06/08/2025 0:00
Guddu,316471,280918,Indus,06/08/2025 0:00
Ganda Singh Wala,21349,21349,Sutlej,06/08/2025 0:00
Chashma,213276,189783,Indus,06/08/2025 0:00
Balloki,39880,15180,Ravi,06/08/2025 0:00
Trimmu,68882,57732,Chenab,06/08/2025 6:00
Taunsa,205474,188174,Indus,06/08/2025 6:00
Tarbela Dam,204000,251300,Indus,06/08/2025 6:00
Sulemanki,29531,21023,Sutlej,06/08/2025 6:00
Sukkur,271730,210340,Indus,06/08/2025 6:00
Sidhnai,26384,11834,Ravi,06/08/2025 6:00
Shahdara,14129,14129,Ravi,06/08/2025 6:00
Rasul,4485,0,Jehlum,06/08/2025 6:00
Q.Abad,47782,32782,Chenab,06/08/2025 6:00
Panjnad,45510,31170,Chenab,06/08/2025 6:00
Marala,73730,43630,Chenab,06/08/2025 6:00
Mangla Dam,28000,8000,Jehlum,06/08/2025 6:00
Kotri,209593,167128,Indus,06/08/2025 6:00
Khanki,58297,51600,Chenab,06/08/2025 6:00
Kalabagh,213504,205504,Indus,06/08/2025 6:00
KABUL,29000,29000,Kabul,06/08/2025 6:00
Jassar,6353,6353,Ravi,06/08/2025 6:00
Islam,17181,15301,Sutlej,06/08/2025 6:00
Harike,41233,18187,Sutlej,06/08/2025 6:00
Guddu,288059,253200,Indus,06/08/2025 6:00
Ganda Singh Wala,19659,19659,Sutlej,06/08/2025 6:00
Chashma,212940,189447,Indus,06/08/2025 6:00
Balloki,39880,15180,Ravi,06/08/2025 6:00
Trimmu,59156,48106,Chenab,06/08/2025 15:38
Taunsa,195477,178177,Indus,06/08/2025 15:38
Tarbela Dam,230000,251400,Indus,06/08/2025 15:38
Sulemanki,29625,21023,Sutlej,06/08/2025 15:38
Sukkur,271370,210340,Indus,06/08/2025 15:38
Skardu,,135400,Indus,06/08/2025 15:38
Sidhnai,27012,12462,Ravi,06/08/2025 15:38
Shahdara,,13721,Ravi,06/08/2025 15:38
Rasul,4485,0,Jehlum,06/08/2025 15:38
Q.Abad,47782,32782,Chenab,06/08/2025 15:38
Partab Bridge (Bunji),,199400,Indus,06/08/2025 15:38
Panjnad,45510,31170,Chenab,06/08/2025 15:38
Muzaffarabad,,7360,Jehlum,06/08/2025 15:38
Marala,84436,54336,Chenab,06/08/2025 15:38
Mangla Dam,25000,8000,Jehlum,06/08/2025 15:38
Kotri,209593,167128,Indus,06/08/2025 15:38
Kotli,,5170,Jehlum,06/08/2025 15:38
Khanki,59641,52944,Chenab,06/08/2025 15:38
Kalabagh,203588,195588,Indus,06/08/2025 15:38
KABUL,,29100,Kabul,06/08/2025 15:38
Jassar,8347,8347,Ravi,06/08/2025 15:38
Islam,17181,15301,Sutlej,06/08/2025 15:38
Guddu,258458,223423,Indus,06/08/2025 15:38
Ganda Singh Wala,17230,17230,Sutlej,06/08/2025 15:38
Domel,,10610,Jehlum,06/08/2025 15:38
Chattar Klass,,20340,Jehlum,06/08/2025 15:38
Chashma,220166,195011,Indus,06/08/2025 15:38
Besham,,209700,Indus,06/08/2025 15:38
Balloki,37800,13100,Ravi,06/08/2025 15:38
Azad Pattan,,28270,Jehlum,06/08/2025 15:38
Trimmu,59256,48106,Chenab,06/08/2025 18:00
Taunsa,195677,178177,Indus,06/08/2025 18:00
Tarbela Dam,229000,142500,Indus,06/08/2025 18:00
Sulemanki,31672,23070,Sutlej,06/08/2025 18:00
Sukkur,271370,210340,Indus,06/08/2025 18:00
Sidhnai,27640,13090,Ravi,06/08/2025 18:00
Shahdara,13721,13721,Ravi,06/08/2025 18:00
Rasul,4485,0,Jehlum,06/08/2025 18:00
Q.Abad,51237,36237,Chenab,06/08/2025 18:00
Panjnad,45510,31170,Chenab,06/08/2025 18:00
Marala,84436,54336,Chenab,06/08/2025 18:00
Mangla Dam,27000,8000,Jehlum,06/08/2025 18:00
Kotri,214311,171846,Indus,06/08/2025 18:00
Khanki,53884,47187,Chenab,06/08/2025 18:00
Kalabagh,225852,217852,Indus,06/08/2025 18:00
KABUL,31000,31000,Kabul,06/08/2025 18:00
Jassar,8846,8846,Ravi,06/08/2025 18:00
Islam,17731,15851,Sutlej,06/08/2025 18:00
Guddu,247708,212444,Indus,06/08/2025 18:00
Ganda Singh Wala,17230,17230,Sutlej,06/08/2025 18:00
Chashma,218543,195050,Indus,06/08/2025 18:00
Balloki,36420,11720,Ravi,06/08/2025 18:00
Trimmu,47278,36128,Chenab,07/08/2025 0:00
Thein Dam,23039,10067,Ravi,07/08/2025 0:00
Taunsa,195677,178177,Indus,07/08/2025 0:00
Tarbela Dam,228000,184300,Indus,07/08/2025 0:00
Sulemanki,32133,23070,Sutlej,07/08/2025 0:00
Sukkur,271370,210340,Indus,07/08/2025 0:00
Sidhnai,27640,13090,Ravi,07/08/2025 0:00
Shahdara,13721,13721,Ravi,07/08/2025 0:00
Rasul,4485,0,Jehlum,07/08/2025 0:00
Q.Abad,48268,33268,Chenab,07/08/2025 0:00
Panjnad,50342,36042,Chenab,07/08/2025 0:00
Marala,79083,48983,Chenab,07/08/2025 0:00
Mangla Dam,25000,8000,Jehlum,07/08/2025 0:00
Kotri,214311,171846,Indus,07/08/2025 0:00
Khanki,62233,55536,Chenab,07/08/2025 0:00
Kalabagh,248186,240186,Indus,07/08/2025 0:00
KABUL,32000,32000,Kabul,07/08/2025 0:00
Jassar,10709,10709,Ravi,07/08/2025 0:00
Islam,17731,15851,Sutlej,07/08/2025 0:00
Guddu,247708,212444,Indus,07/08/2025 0:00
Ganda Singh Wala,14194,14194,Sutlej,07/08/2025 0:00
Chashma,218373,194880,Indus,07/08/2025 0:00
Bhakra Dam,23039,18296,Sutlej,07/08/2025 0:00
Balloki,36420,11720,Ravi,07/08/2025 0:00
Harike,44237,21181,Sutlej,07/08/2025 6:00
Pong Dam,23039,20577,Byas,07/08/2025 6:00
Trimmu,47278,36128,Chenab,07/08/2025 8:37
Taunsa,190378,172878,Indus,07/08/2025 8:37
Tarbela Dam,225000,234200,Indus,07/08/2025 8:37
Sulemanki,32133,23070,Sutlej,07/08/2025 8:37
Sukkur,239470,178220,Indus,07/08/2025 8:37
Skardu,,129900,Indus,07/08/2025 8:37
Sidhnai,27640,13090,Ravi,07/08/2025 8:37
Shahdara,,14945,Ravi,07/08/2025 8:37
Rasul,4485,0,Jehlum,07/08/2025 8:37
Q.Abad,55272,40272,Chenab,07/08/2025 8:37
Partab Bridge (Bunji),,203900,Indus,07/08/2025 8:37
Panjnad,52020,37720,Chenab,07/08/2025 8:37
Muzaffarabad,,7820,Jehlum,07/08/2025 8:37
Marala,73730,43630,Chenab,07/08/2025 8:37
Mangla Dam,47000,8000,Jehlum,07/08/2025 8:37
Kotri,214311,171846,Indus,07/08/2025 8:37
Kotli,,4450,Jehlum,07/08/2025 8:37
Khanki,62233,55536,Chenab,07/08/2025 8:37
Kalabagh,255165,247165,Indus,07/08/2025 8:37
KABUL,,30800,Kabul,07/08/2025 8:37
Jassar,10709,10709,Ravi,07/08/2025 8:37
Islam,17731,15851,Sutlej,07/08/2025 8:37
Guddu,231382,197253,Indus,07/08/2025 8:37
Ganda Singh Wala,8854,8854,Sutlej,07/08/2025 8:37
Domel,,11070,Jehlum,07/08/2025 8:37
Chattar Klass,,20340,Jehlum,07/08/2025 8:37
Chashma,220026,194871,Indus,07/08/2025 8:37
Besham,,207600,Indus,07/08/2025 8:37
Balloki,36420,11720,Ravi,07/08/2025 8:37
Azad Pattan,,22810,Jehlum,07/08/2025 8:37
Trimmu,47248,36128,Chenab,07/08/2025 13:56
Taunsa,190378,172878,Indus,07/08/2025 13:56
Tarbela Dam,233000,234300,Indus,07/08/2025 13:56
Sulemanki,29668,20605,Sutlej,07/08/2025 13:56
Sukkur,222940,161690,Indus,07/08/2025 13:56
Skardu,,135400,Indus,07/08/2025 13:56
Sidhnai,25763,11213,Ravi,07/08/2025 13:56
Shahdara,,14945,Ravi,07/08/2025 13:56
Rasul,4485,0,Jehlum,07/08/2025 13:56
Q.Abad,55272,40272,Chenab,07/08/2025 13:56
Partab Bridge (Bunji),,197900,Indus,07/08/2025 13:56
Panjnad,52020,37720,Chenab,07/08/2025 13:56
Muzaffarabad,,7130,Jehlum,07/08/2025 13:56
Marala,68377,38277,Chenab,07/08/2025 13:56
Mangla Dam,30000,8000,Jehlum,07/08/2025 13:56
Kotri,214311,171846,Indus,07/08/2025 13:56
Kotli,,4690,Jehlum,07/08/2025 13:56
Khanki,62210,55536,Chenab,07/08/2025 13:56
Kalabagh,227621,219621,Indus,07/08/2025 13:56
KABUL,,30200,Kabul,07/08/2025 13:56
Jassar,9219,9219,Ravi,07/08/2025 13:56
Islam,17731,15851,Sutlej,07/08/2025 13:56
Guddu,231382,197253,Indus,07/08/2025 13:56
Ganda Singh Wala,8854,8854,Sutlej,07/08/2025 13:56
Domel,,10390,Jehlum,07/08/2025 13:56
Chattar Klass,,20590,Jehlum,07/08/2025 13:56
Chashma,222322,194989,Indus,07/08/2025 13:56
Besham,,208500,Indus,07/08/2025 13:56
Balloki,36420,11720,Ravi,07/08/2025 13:56
Azad Pattan,,25120,Jehlum,07/08/2025 13:56
Trimmu,47178,36128,Chenab,07/08/2025 23:05
Taunsa,184828,167328,Indus,07/08/2025 23:05
Tarbela Dam,234000,234400,Indus,07/08/2025 23:05
Sulemanki,29163,20605,Sutlej,07/08/2025 23:05
Sukkur,222940,161690,Indus,07/08/2025 23:05
Skardu,,130300,Indus,07/08/2025 23:05
Sidhnai,26334,11834,Ravi,07/08/2025 23:05
Shahdara,,14537,Ravi,07/08/2025 23:05
Rasul,4585,0,Jehlum,07/08/2025 23:05
Q.Abad,55272,40272,Chenab,07/08/2025 23:05
Partab Bridge (Bunji),,192400,Indus,07/08/2025 23:05
Panjnad,52170,37720,Chenab,07/08/2025 23:05
Muzaffarabad,,6900,Jehlum,07/08/2025 23:05
Marala,73730,43630,Chenab,07/08/2025 23:05
Mangla Dam,25000,8000,Jehlum,07/08/2025 23:05
Kotri,214311,171846,Indus,07/08/2025 23:05
Kotli,,4230,Jehlum,07/08/2025 23:05
Khanki,55809,48828,Chenab,07/08/2025 23:05
Kalabagh,216351,208351,Indus,07/08/2025 23:05
KABUL,,31400,Kabul,07/08/2025 23:05
Jassar,7350,7350,Ravi,07/08/2025 23:05
Islam,18242,16407,Sutlej,07/08/2025 23:05
Guddu,228262,193135,Indus,07/08/2025 23:05
Ganda Singh Wala,12074,12074,Sutlej,07/08/2025 23:05
Domel,,9720,Jehlum,07/08/2025 23:05
Chattar Klass,,19580,Jehlum,07/08/2025 23:05
Chashma,218620,195027,Indus,07/08/2025 23:05
Besham,,209300,Indus,07/08/2025 23:05
Balloki,36420,11720,Ravi,07/08/2025 23:05
Azad Pattan,,25120,Jehlum,07/08/2025 23:05
Trimmu,50775,39725,Chenab,08/08/2025 0:00
Thein Dam,17663,10257,Ravi,08/08/2025 0:00
Taunsa,184828,167328,Indus,08/08/2025 0:00
Tarbela Dam,236000,254000,Indus,08/08/2025 0:00
Sulemanki,29713,20605,Sutlej,08/08/2025 0:00
Sukkur,222940,161690,Indus,08/08/2025 0:00
Sidhnai,24478,9978,Ravi,08/08/2025 0:00
Shahdara,14537,14537,Ravi,08/08/2025 0:00
Rasul,4585,0,Jehlum,08/08/2025 0:00
Q.Abad,55272,40272,Chenab,08/08/2025 0:00
Panjnad,54647,40197,Chenab,08/08/2025 0:00
Marala,79106,48983,Chenab,08/08/2025 0:00
Mangla Dam,20000,8000,Jehlum,08/08/2025 0:00
Kotri,214311,171846,Indus,08/08/2025 0:00
Khanki,50482,43453,Chenab,08/08/2025 0:00
Kalabagh,237441,229441,Indus,08/08/2025 0:00
KABUL,31400,31400,Kabul,08/08/2025 0:00
Jassar,6353,6353,Ravi,08/08/2025 0:00
Islam,18242,16407,Sutlej,08/08/2025 0:00
Guddu,228262,193135,Indus,08/08/2025 0:00
Ganda Singh Wala,22216,22216,Sutlej,08/08/2025 0:00
Chashma,221003,195094,Indus,08/08/2025 0:00
Bhakra Dam,71886,17980,Sutlej,08/08/2025 0:00
Balloki,36420,11720,Ravi,08/08/2025 0:00
Harike,50541,27633,Sutlej,08/08/2025 6:00
Pong Dam,72657,38433,Byas,08/08/2025 6:00
Trimmu,45235,34185,Chenab,08/08/2025 10:20
Taunsa,190383,172883,Indus,08/08/2025 10:20
Tarbela Dam,230000,173200,Indus,08/08/2025 10:20
Sulemanki,27567,18459,Sutlej,08/08/2025 10:20
Sukkur,188355,126385,Indus,08/08/2025 10:20
Skardu,,125900,Indus,08/08/2025 10:20
Sidhnai,24478,9978,Ravi,08/08/2025 10:20
Shahdara,,16168,Ravi,08/08/2025 10:20
Rasul,12575,7990,Jehlum,08/08/2025 10:20
Q.Abad,46788,31788,Chenab,08/08/2025 10:20
Partab Bridge (Bunji),,191400,Indus,08/08/2025 10:20
Panjnad,56609,42159,Chenab,08/08/2025 10:20
Muzaffarabad,,7360,Jehlum,08/08/2025 10:20
Marala,63047,32924,Chenab,08/08/2025 10:20
Mangla Dam,25000,8000,Jehlum,08/08/2025 10:20
Kotri,214311,171846,Indus,08/08/2025 10:20
Kotli,,4450,Jehlum,08/08/2025 10:20
Khanki,54498,47469,Chenab,08/08/2025 10:20
Kalabagh,279935,271936,Indus,08/08/2025 10:20
KABUL,,30400,Kabul,08/08/2025 10:20
Jassar,6014,6014,Ravi,08/08/2025 10:20
Islam,19993,18113,Sutlej,08/08/2025 10:20
Guddu,211552,174887,Indus,08/08/2025 10:20
Ganda Singh Wala,23989,23989,Sutlej,08/08/2025 10:20
Domel,,9720,Jehlum,08/08/2025 10:20
Chattar Klass,,20080,Jehlum,08/08/2025 10:20
Chashma,218438,194845,Indus,08/08/2025 10:20
Besham,,211000,Indus,08/08/2025 10:20
Balloki,37795,13095,Ravi,08/08/2025 10:20
Azad Pattan,,22560,Jehlum,08/08/2025 10:20
Trimmu,47865,36715,Chenab,08/08/2025 13:36
Taunsa,190383,172883,Indus,08/08/2025 13:36
Tarbela Dam,220000,156500,Indus,08/08/2025 13:36
Sulemanki,24920,15812,Sutlej,08/08/2025 13:36
Sukkur,188355,126385,Indus,08/08/2025 13:36
Skardu,,130300,Indus,08/08/2025 13:36
Sidhnai,24528,9978,Ravi,08/08/2025 13:36
Shahdara,,16168,Ravi,08/08/2025 13:36
Rasul,4585,0,Jehlum,08/08/2025 13:36
Q.Abad,47782,32782,Chenab,08/08/2025 13:36
Partab Bridge (Bunji),,187000,Indus,08/08/2025 13:36
Panjnad,56609,42159,Chenab,08/08/2025 13:36
Muzaffarabad,,7360,Jehlum,08/08/2025 13:36
Marala,57694,27571,Chenab,08/08/2025 13:36
Mangla Dam,25000,8000,Jehlum,08/08/2025 13:36
Kotri,214311,171846,Indus,08/08/2025 13:36
Kotli,,4230,Jehlum,08/08/2025 13:36
Khanki,54498,47469,Chenab,08/08/2025 13:36
Kalabagh,288395,280395,Indus,08/08/2025 13:36
KABUL,,29600,Kabul,08/08/2025 13:36
Jassar,4660,4660,Ravi,08/08/2025 13:36
Islam,20575,18695,Sutlej,08/08/2025 13:36
Guddu,197232,163040,Indus,08/08/2025 13:36
Ganda Singh Wala,26750,26750,Sutlej,08/08/2025 13:36
Domel,,9080,Jehlum,08/08/2025 13:36
Chattar Klass,,19340,Jehlum,08/08/2025 13:36
Chashma,220900,194991,Indus,08/08/2025 13:36
Besham,,211800,Indus,08/08/2025 13:36
Balloki,37795,13095,Ravi,08/08/2025 13:36
Azad Pattan,,23830,Jehlum,08/08/2025 13:36
Trimmu,46269,35119,Chenab,08/08/2025 20:22
Taunsa,190683,172883,Indus,08/08/2025 20:22
Tarbela Dam,219000,156500,Indus,08/08/2025 20:22
Sulemanki,25322,15812,Sutlej,08/08/2025 20:22
Sukkur,188355,126385,Indus,08/08/2025 20:22
Skardu,,125600,Indus,08/08/2025 20:22
Sidhnai,24528,9978,Ravi,08/08/2025 20:22
Shahdara,,16168,Ravi,08/08/2025 20:22
Rasul,4585,0,Jehlum,08/08/2025 20:22
Q.Abad,47782,32778,Chenab,08/08/2025 20:22
Partab Bridge (Bunji),,186500,Indus,08/08/2025 20:22
Panjnad,58200,43750,Chenab,08/08/2025 20:22
Muzaffarabad,,6680,Jehlum,08/08/2025 20:22
Marala,69200,38277,Chenab,08/08/2025 20:22
Mangla Dam,17000,7000,Jehlum,08/08/2025 20:22
Kotri,214311,171846,Indus,08/08/2025 20:22
Kotli,,4010,Jehlum,08/08/2025 20:22
Khanki,44565,37440,Chenab,08/08/2025 20:22
Kalabagh,298160,290160,Indus,08/08/2025 20:22
KABUL,,30900,Kabul,08/08/2025 20:22
Jassar,10336,10336,Ravi,08/08/2025 20:22
Islam,21162,19282,Sutlej,08/08/2025 20:22
Guddu,194195,159176,Indus,08/08/2025 20:22
Ganda Singh Wala,26750,26750,Sutlej,08/08/2025 20:22
Domel,,9500,Jehlum,08/08/2025 20:22
Chattar Klass,,18610,Jehlum,08/08/2025 20:22
Chashma,264194,240601,Indus,08/08/2025 20:22
Besham,,211400,Indus,08/08/2025 20:22
Balloki,37795,13095,Ravi,08/08/2025 20:22
Azad Pattan,,22050,Jehlum,08/08/2025 20:22
Trimmu,46269,35119,Chenab,09/08/2025 11:22
Taunsa,185129,167329,Indus,09/08/2025 11:22
Tarbela Dam,208000,247400,Indus,09/08/2025 11:22
Sulemanki,24903,15094,Sutlej,09/08/2025 11:22
Sukkur,164788,102828,Indus,09/08/2025 11:22
Skardu,,122300,Indus,09/08/2025 11:22
Sidhnai,21555,6805,Ravi,09/08/2025 11:22
Shahdara,,14945,Ravi,09/08/2025 11:22
Rasul,4585,0,Jehlum,09/08/2025 11:22
Q.Abad,36371,21371,Chenab,09/08/2025 11:22
Partab Bridge (Bunji),,187000,Indus,09/08/2025 11:22
Panjnad,61662,47212,Chenab,09/08/2025 11:22
Muzaffarabad,,7130,Jehlum,09/08/2025 11:22
Marala,63847,32924,Chenab,09/08/2025 11:22
Mangla Dam,18000,7000,Jehlum,09/08/2025 11:22
Kotri,214311,171846,Indus,09/08/2025 11:22
Kotli,,4450,Jehlum,09/08/2025 11:22
Khanki,36722,29597,Chenab,09/08/2025 11:22
Kalabagh,242696,234696,Indus,09/08/2025 11:22
KABUL,,30100,Kabul,09/08/2025 11:22
Jassar,9219,9219,Ravi,09/08/2025 11:22
Islam,21162,19282,Sutlej,09/08/2025 11:22
Guddu,193394,160519,Indus,09/08/2025 11:22
Ganda Singh Wala,26750,26750,Sutlej,09/08/2025 11:22
Domel,,10390,Jehlum,09/08/2025 11:22
Chattar Klass,,19580,Jehlum,09/08/2025 11:22
Chashma,278496,254903,Indus,09/08/2025 11:22
Besham,,205500,Indus,09/08/2025 11:22
Balloki,39175,14475,Ravi,09/08/2025 11:22
Azad Pattan,,22560,Jehlum,09/08/2025 11:22
Trimmu,46269,35119,Chenab,09/08/2025 21:33
Taunsa,185129,167329,Indus,09/08/2025 21:33
Tarbela Dam,213000,156300,Indus,09/08/2025 21:33
Sulemanki,27104,17174,Sutlej,09/08/2025 21:33
Sukkur,164788,102828,Indus,09/08/2025 21:33
Skardu,,131200,Indus,09/08/2025 21:33
Sidhnai,20566,5516,Ravi,09/08/2025 21:33
Shahdara,,14129,Ravi,09/08/2025 21:33
Rasul,4585,0,Jehlum,09/08/2025 21:33
Q.Abad,40363,25363,Chenab,09/08/2025 21:33
Partab Bridge (Bunji),,192400,Indus,09/08/2025 21:33
Panjnad,62862,48412,Chenab,09/08/2025 21:33
Muzaffarabad,,6680,Jehlum,09/08/2025 21:33
Marala,74553,43630,Chenab,09/08/2025 21:33
Mangla Dam,20000,7000,Jehlum,09/08/2025 21:33
Kotri,214311,171846,Indus,09/08/2025 21:33
Kotli,,4010,Jehlum,09/08/2025 21:33
Khanki,41600,34500,Chenab,09/08/2025 21:33
Kalabagh,287945,279945,Indus,09/08/2025 21:33
KABUL,,30100,Kabul,09/08/2025 21:33
Jassar,4660,4660,Ravi,09/08/2025 21:33
Islam,21162,19282,Sutlej,09/08/2025 21:33
Guddu,197463,163974,Indus,09/08/2025 21:33
Ganda Singh Wala,24896,24896,Sutlej,09/08/2025 21:33
Domel,,8460,Jehlum,09/08/2025 21:33
Chattar Klass,,18370,Jehlum,09/08/2025 21:33
Chashma,271425,247832,Indus,09/08/2025 21:33
Besham,,213900,Indus,09/08/2025 21:33
Balloki,38295,13095,Ravi,09/08/2025 21:33
Azad Pattan,,24090,Jehlum,09/08/2025 21:33
Trimmu,46269,35119,Chenab,10/08/2025 1:34
Taunsa,185129,167329,Indus,10/08/2025 1:34
Tarbela Dam,211000,254500,Indus,10/08/2025 1:34
Sulemanki,27453,17174,Sutlej,10/08/2025 1:34
Sukkur,164788,102828,Indus,10/08/2025 1:34
Skardu,,127900,Indus,10/08/2025 1:34
Sidhnai,20566,5516,Ravi,10/08/2025 1:34
Shahdara,,14945,Ravi,10/08/2025 1:34
Rasul,4585,0,Jehlum,10/08/2025 1:34
Q.Abad,40363,25363,Chenab,10/08/2025 1:34
Partab Bridge (Bunji),,194900,Indus,10/08/2025 1:34
Panjnad,62862,48412,Chenab,10/08/2025 1:34
Muzaffarabad,,6680,Jehlum,10/08/2025 1:34
Marala,63724,32924,Chenab,10/08/2025 1:34
Mangla Dam,20000,7000,Jehlum,10/08/2025 1:34
Kotri,214311,171846,Indus,10/08/2025 1:34
Kotli,,4450,Jehlum,10/08/2025 1:34
